#,n,l,m,f.mean,f.sdev
#,u0: 37289.47137978341,type: wavelet,uMax: 37289.47137978341,nMax: 0,ellMax: 0
,72,4,2,0.0002063735881845036,8.667643652574246e-06
,73,4,2,0.00024501917185991304,6.674554315024108e-06
,74,4,2,1.3973309983790396e-05,7.898457631863251e-06
,75,4,2,-0.0001644924762058435,6.252902217844572e-06
,76,4,2,-0.0001268450917163914,6.06286204387e-06
,77,4,2,-1.915537019619288e-05,4.591605679765885e-06
,78,4,2,-4.8547230505927975e-06,4.406484548791059e-06
,79,4,2,-1.6016280894926392e-05,4.5884424984221635e-06
,80,4,2,5.656054594107703e-06,3.917473200049839e-06
,81,4,2,2.7188930585637287e-06,2.757447218989477e-06
,82,4,2,-1.5512729998198978e-05,1.9979361907023175e-06
,83,4,2,-1.01698046130666e-05,1.5016461682465793e-06
,84,4,2,6.610777573119031e-06,1.1481512970755032e-06
,85,4,2,1.1935189103664914e-05,9.958109004029944e-07
,86,4,2,5.014339778072809e-06,8.632664110466301e-07
,87,4,2,7.432351606760991e-06,1.0112334830383799e-06
,88,4,2,6.1000113352738985e-06,1.0808331167240308e-06
,89,4,2,-8.594941997739313e-07,1.146953139265472e-06
,90,4,2,-4.00447839842615e-06,1.0212253855608691e-06
,91,4,2,-2.0521248859605394e-06,8.33606616646306e-07
,92,4,2,-3.530280055921997e-06,6.720060693297135e-07
,93,4,2,-4.439508381431088e-06,5.089686214878341e-07
,94,4,2,-3.1557699919332164e-06,4.2492473365837863e-07
,95,4,2,5.416747980311485e-07,3.666182841067111e-07
,0,4,4,0.0003383299729350134,4.955216468112855e-07
,1,4,4,0.0006178175024976289,1.5105397447425634e-06
,2,4,4,0.001257903619823785,3.2300381096784366e-06
,3,4,4,6.741610237694173e-05,1.9611495948925202e-07
,4,4,4,-9.153482948824404e-06,2.4433694033750995e-06
,5,4,4,7.425698369225938e-06,1.8175350229092625e-06
,6,4,4,4.995657919058269e-05,2.4340803262237253e-07
,7,4,4,1.0681171206365313e-05,8.299134894288221e-08
,8,4,4,-0.0001664180587611581,1.7987711441760477e-06
,9,4,4,0.0002746321198543476,4.423213734017066e-06
,10,4,4,0.0001252334494519223,2.704639579207095e-06
,11,4,4,0.00012116911289820284,8.216466280924236e-07
,12,4,4,1.0037198091355994e-05,2.865174902543043e-07
,13,4,4,-1.8217593765083845e-05,1.497913233756058e-07
,14,4,4,-3.5348937233158196e-06,8.528438984501794e-08
,15,4,4,8.700781077791453e-06,6.02116480959411e-08
,16,4,4,-4.362285004564994e-06,1.5536048002147858e-06
,17,4,4,-0.00012500288342033296,2.3797921552371117e-06
,18,4,4,5.7299495954672046e-05,3.7891658344144067e-06
,19,4,4,0.00013231466913451496,5.785913998415441e-06
,20,4,4,0.00020608006397809456,3.2347695718424126e-06
,21,4,4,-3.7214734323803946e-05,1.2771302029372317e-06
,22,4,4,-8.32402704197067e-06,1.0387988236918842e-06
,23,4,4,2.6782746457832376e-05,4.115156346551331e-07
,24,4,4,-9.208843904587775e-06,2.873231833556696e-07
,25,4,4,2.538322784789417e-05,2.540980167765981e-07
,26,4,4,-1.32631659441405e-05,1.1298146699071124e-07
,27,4,4,7.2473191293061316e-06,1.6423477877510717e-07
,28,4,4,9.568952648865071e-06,8.157490822365141e-08
,29,4,4,-9.67342126511857e-06,9.604131027469652e-08
,30,4,4,9.02166863346545e-06,7.250701626174317e-08
,31,4,4,-6.566778210846354e-07,4.294548480921687e-08
,32,4,4,-6.936918347593268e-07,4.4980533687868545e-07
,33,4,4,-1.2436254759084858e-05,3.440703825972749e-06
,34,4,4,-5.7168393051388304e-05,2.746152353611217e-06
,35,4,4,-2.9837738720820902e-05,3.7166362769632272e-06
,36,4,4,1.7589795220901536e-06,5.101756332498452e-06
,37,4,4,3.879827154450557e-05,4.999617391449606e-06
,38,4,4,4.200043732461916e-05,4.890993335698435e-06
,39,4,4,7.540271558377162e-05,5.803487309585665e-06
,40,4,4,0.00010927997208735493,5.1542370384793025e-06
,41,4,4,2.7768814426236346e-05,2.7605210686112807e-06
,42,4,4,-1.2416744070386452e-05,1.8494953585927112e-06
,43,4,4,-1.7811952349439655e-05,1.1263061305027993e-06
,44,4,4,-2.1916412477391915e-05,1.0174859168793853e-06
,45,4,4,1.8803832570376644e-05,9.217206125041566e-07
,46,4,4,2.5276250900561293e-05,4.600965358830036e-07
,47,4,4,-5.969028426846268e-06,3.256647296303872e-07
,48,4,4,-6.281964016870084e-06,3.605604337908905e-07
,49,4,4,-1.9980372599613078e-06,3.8446986152359524e-07
,50,4,4,3.395438270463958e-06,3.4966943317759776e-07
,51,4,4,1.222152887338679e-05,2.504197419906117e-07
,52,4,4,6.391691084740385e-07,1.1045076044309976e-07
,53,4,4,-7.36568657181405e-06,1.7238051136437553e-07
,54,4,4,9.658611831167498e-07,1.9037056102341863e-07
,55,4,4,3.0687400436360722e-06,1.7313381722751238e-07
,56,4,4,3.6427660501788726e-06,1.163520847936846e-07
,57,4,4,2.2469079925608694e-06,7.381244147621451e-08
,58,4,4,-3.911050833487559e-06,7.463799908983807e-08
,59,4,4,-1.5154712921745385e-06,1.1691718786116495e-07
,60,4,4,3.7812350418239164e-06,1.003701564526979e-07
,61,4,4,1.908221116097256e-06,6.15165787587039e-08
,62,4,4,-3.026150096390787e-08,5.36346434520932e-08
,63,4,4,-6.912113121336607e-07,5.031789368601035e-08
,64,4,4,8.067814813891887e-08,9.525840783381763e-08
,65,4,4,-3.4723654880533327e-06,1.3827891057163117e-06
,66,4,4,2.19029822496034e-06,3.21407122592819e-06
,67,4,4,-8.986430194758568e-07,4.375246210242362e-06
,68,4,4,-1.4148275516552356e-05,3.406754305818898e-06
,69,4,4,-2.177769738354843e-05,2.0472492558339367e-06
,70,4,4,-1.3544620264555529e-05,2.5577539556239755e-06
,71,4,4,-9.167110931700243e-06,3.4936856400215406e-06
,72,4,4,-3.8525082693416704e-06,4.248535696267598e-06
,73,4,4,8.104314959742683e-06,4.957068376913998e-06
,74,4,4,1.2174028858877902e-05,3.9082658844584e-06
,75,4,4,1.2686754172016646e-05,4.632997016123823e-06
,76,4,4,9.75210099978728e-06,5.892642929623372e-06
,77,4,4,1.5512245716620387e-05,7.180011712737331e-06
,78,4,4,2.123186782056682e-05,8.490604302658913e-06
,79,4,4,3.174206667296242e-05,8.396284408853765e-06
,80,4,4,4.648530034333606e-05,6.852799011511464e-06
,81,4,4,2.5578160715021923e-05,4.792601911950625e-06
,82,4,4,2.0447526607495673e-05,2.9571569391841433e-06
,83,4,4,5.9649432315707495e-06,2.387488574078231e-06
,84,4,4,-1.2486901550765264e-06,1.8267424966443475e-06
,85,4,4,-3.011622216423257e-06,1.2620979993242059e-06
,86,4,4,-4.626796613661353e-06,1.1229780862660181e-06
,87,4,4,-8.183283733603743e-06,1.1380271451386335e-06
,88,4,4,-7.844758727161727e-06,1.2157758633902665e-06
,89,4,4,-6.61291300561791e-06,1.35383462877906e-06
,90,4,4,5.784075767011457e-06,1.273931472864429e-06
,91,4,4,1.07272450909877e-05,9.716833609176466e-07
,92,4,4,1.1222457969795037e-05,7.046962456345951e-07
,93,4,4,6.663838668863515e-06,4.4572258078844017e-07
,94,4,4,-6.307373736641353e-08,3.2450828461725594e-07
,95,4,4,-3.845613126033778e-06,3.4865780735477127e-07
,0,6,0,0.00023721799474637386,6.164505874499938e-07
,1,6,0,0.000633778399584106,1.8380200578699228e-06
,2,6,0,0.0010378541313342134,4.484581143572756e-06
,3,6,0,-7.085563338141952e-06,2.0218659307447817e-07
,4,6,0,0.0011863727099295455,4.225992138050323e-06
,5,6,0,0.00036168646154468486,1.913748156969973e-06
,6,6,0,-6.552333147588073e-06,2.748142418242376e-07
,7,6,0,-1.3693098350598642e-07,1.052908089415581e-07
,8,6,0,-0.0006074156631956397,4.525178727414432e-06
,9,6,0,-0.00022067818899667793,5.349909445560338e-06
,10,6,0,0.00042722950165275254,3.02518209385576e-06
,11,6,0,-1.399906633457513e-05,8.71886187779311e-07
,12,6,0,-2.6749041551679797e-06,3.399559954523251e-07
,13,6,0,9.33194162507912e-06,1.924577318730579e-07
,14,6,0,3.4099185622026115e-06,1.2676743236046807e-07
,15,6,0,-2.083160145308079e-06,9.162819907530577e-08
,16,6,0,4.7442093382424835e-06,2.515201514404766e-06
,17,6,0,-0.0005717629187096435,5.3819697931658655e-06
,18,6,0,0.0001152864631736893,6.620938836791219e-06
,19,6,0,-3.8508285642152975e-05,5.598867494782026e-06
,20,6,0,0.0003060389582162177,4.126941542145532e-06
,21,6,0,8.18797478625159e-05,1.496319239315185e-06
,22,6,0,1.00988248691746e-05,1.0239851614355527e-06
,23,6,0,1.6367474525459644e-05,5.577893312388579e-07
,24,6,0,1.616495392505015e-05,3.900133384918088e-07
,25,6,0,1.3638902414154456e-06,3.177235619203699e-07
,26,6,0,1.185207045475372e-05,1.943005401934807e-07
,27,6,0,2.6355580441090056e-06,2.0127879444900214e-07
,28,6,0,1.8804782009496664e-06,1.298972923258605e-07
,29,6,0,8.3881072291571e-06,1.221191113299676e-07
,30,6,0,-4.795685834589814e-07,1.084064452893693e-07
,31,6,0,3.3632528581442187e-06,7.70841368534779e-08
,32,6,0,7.071706320954834e-08,1.0253079768319639e-06
,33,6,0,-3.0143480886278835e-06,7.167144641333262e-06
,34,6,0,-0.00026429467617141344,3.876706261892863e-06
,35,6,0,5.52557777212466e-05,1.0257412444268866e-05
,36,6,0,0.0004980456696888264,9.207666418982696e-06
,37,6,0,-0.00030155994840247566,5.061169948690358e-06
,38,6,0,0.00014009093664688144,5.584238805597602e-06
,39,6,0,-0.00015901671354086674,7.128275206896184e-06
,40,6,0,0.00016226577697149737,5.216766678021266e-06
,41,6,0,3.218582471002842e-05,2.7194796272041344e-06
,42,6,0,6.019371290230835e-05,1.9359623000227443e-06
,43,6,0,-8.289795109642041e-06,1.2264546613290844e-06
,44,6,0,1.6209293956619148e-05,1.3025707042481166e-06
,45,6,0,-1.3869150893420547e-05,9.518644879024173e-07
,46,6,0,6.089805141675428e-06,7.904149695571967e-07
,47,6,0,-3.985245172637428e-06,4.1153886618162584e-07
,48,6,0,9.644509035898776e-06,4.544951734684585e-07
,49,6,0,-4.3882219818838736e-06,3.810478522280816e-07
,50,6,0,2.9540779187484285e-06,4.3885092074577587e-07
,51,6,0,-6.862926254920841e-06,2.465290202092351e-07
,52,6,0,3.0329351140060143e-06,2.3791702440479115e-07
,53,6,0,4.89690361552951e-07,1.7286748400485897e-07
,54,6,0,2.737346398869638e-06,2.588667662137515e-07
,55,6,0,-3.2386770051462296e-06,1.817112747700077e-07
,56,6,0,5.10448568952731e-07,1.6569224609138074e-07
,57,6,0,-2.0463226609591253e-06,1.0692462577417938e-07
,58,6,0,2.869002082988696e-06,1.2884323808901422e-07
,59,6,0,1.3049763028328206e-07,1.382866597847818e-07
,60,6,0,-8.024015576296109e-07,1.4612482364069677e-07
,61,6,0,-1.3333347527453588e-06,8.175909766638863e-08
,62,6,0,7.745783361634898e-07,8.885940932696436e-08
,63,6,0,-8.278854740287834e-08,7.024915916320009e-08
,64,6,0,3.08151378708985e-07,2.1273220470427775e-07
,65,6,0,2.3020987035123093e-06,3.1256289636977535e-06
,66,6,0,-6.330457605919852e-06,7.589964223235019e-06
,67,6,0,1.449897447331456e-05,6.478988221563658e-06
,68,6,0,-6.326545895155117e-05,3.343791305691569e-06
,69,6,0,-0.0001231565761371595,3.159208427519527e-06
,70,6,0,-6.981227226458787e-05,8.610779021436405e-06
,71,6,0,0.00010242135983310906,1.0988721192296687e-05
,72,6,0,0.00024350842690653278,1.0659532443144085e-05
,73,6,0,0.00010786666990003761,7.227555022325061e-06
,74,6,0,-0.00010568370823211031,4.708985702137112e-06
,75,6,0,-8.969814108748327e-05,5.484310994538491e-06
,76,6,0,3.0713231069546176e-05,4.912645847325203e-06
,77,6,0,4.484951331861825e-05,4.96446934367678e-06
,78,6,0,-5.196955435726455e-05,5.722517041893431e-06
,79,6,0,-3.836782904190336e-05,6.442749034533889e-06
,80,6,0,4.478736837614178e-05,5.2863401030139015e-06
,81,6,0,6.463779962955266e-05,4.056386174305959e-06
,82,6,0,2.4457014073512483e-05,2.7523628622522293e-06
,83,6,0,4.51709797496985e-06,2.4777614529868007e-06
,84,6,0,2.2628640066331718e-05,2.384591744261228e-06
,85,6,0,2.0918407502256465e-05,1.6487973540476258e-06
,86,6,0,1.3774074133701634e-06,1.116678763978478e-06
,87,6,0,-3.5260535849614393e-06,1.1522804625049113e-06
,88,6,0,3.910260200062883e-06,1.332989062067693e-06
,89,6,0,5.870704548325317e-06,1.131757131882695e-06
,90,6,0,-1.8261722238809008e-06,7.94432915767419e-07
,91,6,0,-7.945118972945439e-06,8.734609120751505e-07
,92,6,0,-2.998991954970076e-07,8.123558529611065e-07
,93,6,0,4.2489729236205055e-06,5.203478398105953e-07
,94,6,0,4.828138833841668e-07,3.5326186807932175e-07
,95,6,0,-2.4776746518876084e-06,4.2349192368927844e-07
,0,6,2,-2.2755503942298998e-05,5.689387344409361e-07
,1,6,2,-0.00013919353828671047,1.7630367877980088e-06
,2,6,2,8.06098856936133e-05,4.1701507627625975e-06
,3,6,2,2.4814278322849095e-05,1.9552042995853193e-07
,4,6,2,0.0005718751129921078,4.361411071619214e-06
,5,6,2,-0.00027487609178759626,1.6647668882456377e-06
,6,6,2,1.4746059310184974e-05,2.7867027184508305e-07
,7,6,2,1.494798838925521e-06,9.674698067859394e-08
,8,6,2,-0.00033254759143219856,4.442934512474078e-06
,9,6,2,0.0009368944653570263,6.181544954966947e-06
,10,6,2,-0.00038078135329344036,2.7892261563258687e-06
,11,6,2,2.963591366046759e-05,7.853248163572686e-07
,12,6,2,1.025009802759184e-05,3.630371054772391e-07
,13,6,2,-1.0920957234314287e-05,1.884793715330003e-07
,14,6,2,-6.447300611790207e-06,1.1203578500829678e-07
,15,6,2,6.163767367777208e-06,7.690629410632407e-08
,16,6,2,3.877368081519792e-05,3.2910106091895128e-06
,17,6,2,-0.0007710942785178129,5.056701744009762e-06
,18,6,2,0.00042673614381542196,6.801830833855403e-06
,19,6,2,0.00020940583430213597,5.395888843744369e-06
,20,6,2,-0.00016105118180829268,4.161424488718934e-06
,21,6,2,-6.660250800667307e-05,1.325239254028585e-06
,22,6,2,2.783736145228268e-07,9.352774044837747e-07
,23,6,2,3.057090352907183e-06,5.24979805325626e-07
,24,6,2,-1.6022316473075065e-05,3.89647533851972e-07
,25,6,2,9.744034818371453e-06,3.099636847534553e-07
,26,6,2,-5.510929161216823e-06,1.8416742746389604e-07
,27,6,2,-1.758922406597749e-06,2.004407545608085e-07
,28,6,2,1.9573794767678042e-06,1.1812043300636867e-07
,29,6,2,-2.736354903043089e-06,1.0497163993908701e-07
,30,6,2,3.6027805275835352e-06,8.91274721724416e-08
,31,6,2,-3.8368427832169295e-06,5.739587554628809e-08
,32,6,2,-1.8665949199046134e-07,1.1431305456159514e-06
,33,6,2,4.521706800474391e-05,6.747906973028835e-06
,34,6,2,-0.0001333399993640775,4.0382590189352744e-06
,35,6,2,-0.00025280006065657733,7.119171558204119e-06
,36,6,2,0.0003588178465677961,8.07210275254314e-06
,37,6,2,-2.747498132624016e-05,5.359346373175912e-06
,38,6,2,0.0002663320869581914,6.260555352912316e-06
,39,6,2,-0.0001157741480594812,7.725616224156388e-06
,40,6,2,-1.3127189026160269e-05,5.607600139192352e-06
,41,6,2,-9.247969092775916e-05,2.8342943678951356e-06
,42,6,2,-2.102729649300322e-05,1.5678344735487309e-06
,43,6,2,-1.7096138784104502e-05,1.0364495559421618e-06
,44,6,2,1.0528530936812136e-05,1.1605166175441327e-06
,45,6,2,-1.1275329392472963e-06,9.605279378484564e-07
,46,6,2,7.557999784381989e-06,6.546335096957674e-07
,47,6,2,-1.5401173914098784e-07,4.339624477380984e-07
,48,6,2,-3.8057785260002527e-06,4.0158675195092615e-07
,49,6,2,-2.7047512323626902e-06,4.2051404817231844e-07
,50,6,2,5.825258528896228e-06,3.794605604921117e-07
,51,6,2,2.9282998843529243e-06,2.8206932829193e-07
,52,6,2,-3.058378099929647e-07,1.722655744674986e-07
,53,6,2,-1.7474436256862624e-06,2.0984789098961597e-07
,54,6,2,-2.741170376988797e-06,2.3000631967871257e-07
,55,6,2,2.7159787150204142e-06,1.8996549377306152e-07
,56,6,2,2.8122812255726236e-06,1.3839666226863598e-07
,57,6,2,-7.097693989680782e-07,9.964079825444626e-08
,58,6,2,-1.8025108111842066e-06,9.961481623349608e-08
,59,6,2,5.327359082116306e-07,1.3133399135247002e-07
,60,6,2,-2.6624746727526666e-07,1.194774940614715e-07
,61,6,2,2.7551152309587876e-06,7.394434741040499e-08
,62,6,2,-4.929163190802902e-07,6.724307689591777e-08
,63,6,2,-1.5976384394670344e-06,6.250900446637354e-08
,64,6,2,3.104660409623427e-07,2.3426628318514336e-07
,65,6,2,4.0594412334157725e-06,3.363547047023608e-06
,66,6,2,1.0942356859328056e-05,7.295829333333498e-06
,67,6,2,2.995237283004603e-05,7.672770917600582e-06
,68,6,2,4.065388621583355e-06,3.870761921047467e-06
,69,6,2,-9.915285150952724e-05,2.9957702975055473e-06
,70,6,2,-0.0001559380943705349,7.337718769466671e-06
,71,6,2,-3.377882817395887e-05,1.0086618616368712e-05
,72,6,2,0.00012435288401900198,9.765382917899527e-06
,73,6,2,9.994460200459932e-05,8.26845226108449e-06
,74,6,2,-3.0080914463716837e-06,4.706561989072397e-06
,75,6,2,3.852527150651015e-06,5.551546123409718e-06
,76,6,2,9.140044512610744e-05,5.35886219523046e-06
,77,6,2,7.244909195638219e-05,5.7928916070344325e-06
,78,6,2,-2.2490200633198487e-05,6.615580757651231e-06
,79,6,2,-5.177295315423423e-05,6.663631644060256e-06
,80,6,2,-1.6039372988835076e-05,5.5223322090143884e-06
,81,6,2,-4.709001595894381e-06,4.074700457360563e-06
,82,6,2,-3.213499741007027e-05,3.0169930995309005e-06
,83,6,2,-3.155084924021634e-05,1.968002624854804e-06
,84,6,2,-7.314471050578658e-06,1.5884742540950791e-06
,85,6,2,-9.585439189546917e-06,1.4971318215623866e-06
,86,6,2,-1.1819918841580067e-05,1.0346559500954885e-06
,87,6,2,4.356828574046292e-07,9.166693662975454e-07
,88,6,2,6.530036366307799e-06,1.012650928662325e-06
,89,6,2,1.0372470478147323e-06,1.051431235104091e-06
,90,6,2,-2.7633105141289007e-06,9.279166314330131e-07
,91,6,2,1.1725318929412733e-06,7.725810454228562e-07
,92,6,2,4.203286653144883e-06,6.930715413042943e-07
,93,6,2,1.5075565279675866e-06,5.398157770251305e-07
,94,6,2,-5.067551313482683e-07,4.3187753922569685e-07
,95,6,2,-7.597748368338049e-07,3.7988237065102836e-07
,0,6,4,0.00010744161705594795,4.984362642003972e-07
,1,6,4,0.00041246161380636016,1.6282096745044457e-06
,2,6,4,0.0009413413829369844,3.526407400595277e-06
,3,6,4,-2.798654982823545e-05,1.505327464587276e-07
,4,6,4,-0.00023334446965414863,3.282363686033315e-06
,5,6,4,0.00015160277649451854,1.4799929614729417e-06
,6,6,4,-1.829516555092363e-05,2.091136458377091e-07
,7,6,4,-5.019059340873736e-06,6.956611119973988e-08
,8,6,4,-3.892243099850314e-05,4.611617199102888e-06
,9,6,4,0.00038297042803116965,6.182717697252529e-06
,10,6,4,0.00017220009292820158,2.7208636328808747e-06
,11,6,4,-4.764344381172509e-05,6.7293065465217e-07
,12,6,4,-4.061781634837584e-06,2.650811709434858e-07
,13,6,4,1.3448089568643505e-05,1.3289485261220452e-07
,14,6,4,4.486232745409501e-06,7.607263205960086e-08
,15,6,4,-5.137665935391682e-06,5.298883679953088e-08
,16,6,4,-5.441264328319682e-06,3.6324291643650687e-06
,17,6,4,2.00429070514741e-05,3.1010363750172002e-06
,18,6,4,-0.00013475639324083078,5.5805097362852315e-06
,19,6,4,0.00013874551540005913,6.354118696995685e-06
,20,6,4,0.00012143815895285919,3.2798947558240253e-06
,21,6,4,2.420331425552814e-05,1.3213949243930245e-06
,22,6,4,-5.354352419966314e-06,7.883538946362782e-07
,23,6,4,-1.32956215588592e-06,3.631547621895019e-07
,24,6,4,6.283465890893988e-06,2.678764291163967e-07
,25,6,4,-1.4261152207641447e-05,2.3372972092006784e-07
,26,6,4,1.0544890293025407e-05,1.0966890859837592e-07
,27,6,4,-4.615714346823592e-06,1.378388549193227e-07
,28,6,4,-5.7665180611896235e-06,7.74662567458611e-08
,29,6,4,6.958400497007972e-06,8.26770719585313e-08
,30,6,4,-6.062106708469555e-06,6.251455634034899e-08
,31,6,4,7.678848602042459e-07,3.835558025782702e-08
,32,6,4,6.754813165392051e-07,1.1682685003244888e-06
,33,6,4,-1.4300284978778123e-05,7.337507100734847e-06
,34,6,4,3.3849902375423144e-06,4.3072075926406555e-06
,35,6,4,-3.866906925858096e-06,3.279138688909645e-06
,36,6,4,-0.00013777819558322753,6.379716934482788e-06
,37,6,4,5.825088927450991e-05,8.274464240673438e-06
,38,6,4,9.409393020770425e-05,6.837449279506126e-06
,39,6,4,4.1088170877147444e-05,6.621621462269057e-06
,40,6,4,4.9263625862488414e-05,5.045314732211793e-06
,41,6,4,3.2777071118102985e-05,2.8637841987470814e-06
,42,6,4,7.332932631811067e-06,1.470616627059455e-06
,43,6,4,9.687740455975721e-06,1.009835430408175e-06
,44,6,4,7.360135441889743e-06,9.480597387585748e-07
,45,6,4,-9.197313155575026e-06,7.028255490986154e-07
,46,6,4,-8.09499678315456e-06,4.3373604476245794e-07
,47,6,4,5.197463208195025e-06,3.3719991580375627e-07
,48,6,4,3.6178695897431285e-06,3.2463025330667223e-07
,49,6,4,1.3659049518151555e-06,3.0520682509865826e-07
,50,6,4,-2.2383560717265857e-06,2.7222129382484637e-07
,51,6,4,-6.75820209058576e-06,2.0027354608673303e-07
,52,6,4,6.398306916522206e-07,1.0665876739639635e-07
,53,6,4,4.996718006474482e-06,1.5220663726750678e-07
,54,6,4,-6.810071271510904e-07,1.7182413393609383e-07
,55,6,4,-2.0322655437143114e-06,1.3652205894424838e-07
,56,6,4,-2.1410060512814203e-06,9.959224967864548e-08
,57,6,4,-1.2000068518328004e-06,6.331730204667968e-08
,58,6,4,2.8048927917285447e-06,6.437279045450101e-08
,59,6,4,1.0598243363347743e-06,9.366284136235998e-08
,60,6,4,-2.7136132878112096e-06,8.220250044794822e-08
,61,6,4,-1.1953476472950173e-06,5.0800903458989735e-08
,62,6,4,1.2821207476278436e-07,4.323665082679097e-08
,63,6,4,6.857862052897756e-07,4.392147891075149e-08
,64,6,4,-1.507815182965113e-07,2.1867941787169095e-07
